from,to,value,gas,gas_used,input,tx_hash,fuzz_string
0x72db42CcBFeBA6eb3d75E0648133885c53c25da9,0xAc1694942d9fF1F497Cd95Ca422654173Bf49CF8,0,3000000,213968,0x8f088f92000000000000000000000000ac1694942d9ff1f497cd95ca422654173bf49cf8,0x3beec6c219b52c1a99525f726359483a801ff8bba8c46c8a0594f74f3af57071,"safes.sol,safe,189"
0x9F801c60Cc5a5202187492e21cd027Cc7715649E,0x053F9E7eb97390C619F1BE4f703756D09449e578,0,3000000,601883,0x8f088f92000000000000000000000000053f9e7eb97390c619f1be4f703756d09449e578,0x06583d1212773ffec0a26ec507924ccc3e661a61795957d2cb0f19bfec7122f4,"vulnerables.sol,vul,188"
0x41563e472e94f8019F394C7Df931B36Aa8102d8C,0x76228a0fe59f7c784c3e0499D99111c176Bf2a8C,0,3000000,448439,0x8f088f9200000000000000000000000076228a0fe59f7c784c3e0499d99111c176bf2a8c,0x6a719d093097a31de964d3a65fa5f5eb5a17a41ede760c24ced5cc826d6e0fac,"vulnerables.sol,vul,191"
0xF8b9B7d7471e9E557Eb3d7b2087071AB09c9e434,0x6EEDfF36091371337A6534c89b7C9fA9C56b7635,0,3000000,199205,0x8f088f920000000000000000000000006eedff36091371337a6534c89b7c9fa9c56b7635,0xdc38f2209fa866b493bf3738e57389467638b14fc04a3d190ecc178ea14174d3,"safes.sol,safe,190"
0x2e57c12783602d045b60057fb11870138Ab2AA89,0x17B6Da4eaf23284a03ba451f1B14d5E309E923dE,0,3000000,201295,0x8f088f9200000000000000000000000017b6da4eaf23284a03ba451f1b14d5e309e923de,0x1df1715d0a77dbd9133630640280eea5bf6649cae2ca8e225d435aaf35cf58fa,"safes.sol,safe,193"
0xeAbeFFA965e531C5119bB8E76025274D437419bE,0x917F597FDb84dd9af5cB8DE0CCcF20F3EDfF7e46,0,3000000,382496,0x8f088f92000000000000000000000000917f597fdb84dd9af5cb8de0cccf20f3edff7e46,0x00a805aea5b307a795e058b3de7a1aa49ce42d0311f91deed531a67d6bcc8128,"vulnerables.sol,vul,192"
0x38b64778eF35FC331cdeB8135efaCc31e9C400A5,0x8e9F43fDad5DB3D8924396c2d14E82c39226B23d,0,3000000,262046,0x8f088f920000000000000000000000008e9f43fdad5db3d8924396c2d14e82c39226b23d,0xeb5f05a46bc93930adad2323301bc1972a84b1837bfe384c552331534d7a927a,"vulnerables.sol,vul,195"
0x777ccb231cA6072825F6219A2C86B479e2eA7a98,0x93b851e141Ab1810c85493AeF6ae2584950B5306,0,3000000,225983,0x8f088f9200000000000000000000000093b851e141ab1810c85493aef6ae2584950b5306,0x5c966fcf4a0fbd6e5df7fa952d53b864fb7febf2d3f40702d42f89d2645c53b8,"safes.sol,safe,194"
0xEbD8E2fb7061666a627956355d2D9c1c5AE11598,0x48f8c97dCDC4e4DfEEd241ce8bB6C586b05A6B60,0,3000000,548969,0x8f088f9200000000000000000000000048f8c97dcdc4e4dfeed241ce8bb6c586b05a6b60,0x765d1c0b294d7586862611832cc67e0c42e9a760230bae5b36ec9cd9de8772da,"vulnerables.sol,vul,197"
0x47550e927410226C48769B9161092bc34081Aac9,0x03b18186Bdede0ae85b6E3caF98448E888f50f21,0,3000000,144369,0x8f088f9200000000000000000000000003b18186bdede0ae85b6e3caf98448e888f50f21,0xa0249fb0a207c7ef03505380cfd91db98963ed04342d364960ba718d479f2ba5,"safes.sol,safe,196"
0x73F95Dd7FF354C0e54db96634fBA1C0c411C81AB,0x8529bB9C9dA1dCF8c43D80EA318FedA19979844d,0,3000000,225983,0x8f088f920000000000000000000000008529bb9c9da1dcf8c43d80ea318feda19979844d,0xe42f992e6d698230df71e786078dd636b386df055314fbd200845f51a991cda0,"safes.sol,safe,199"
0xdE0Fc22B582049F4CcD36b8D9101e69520D32Fa0,0x0b88852057D947388888c2EfF0f8f05A3677a83d,0,3000000,396647,0x8f088f920000000000000000000000000b88852057d947388888c2eff0f8f05a3677a83d,0x7527f56a25cde274aaa1ae1ad9af645513a131e5e76f1333db3ac909102bb0be,"vulnerables.sol,vul,198"
0xA65dDCAAde521ed1d62C4A33d9218D6B01169bb2,0x9A0FaBcBD1cF43834a2094cCbced28fcA01B66B6,0,3000000,144369,0x8f088f920000000000000000000000009a0fabcbd1cf43834a2094ccbced28fca01b66b6,0xf21e6c00ee1fe646756bdbcb0b22fd6fe2427948ae137b08e34116737dbd2ed3,"safes.sol,safe,201"
0x971caEd6Ce5EA0d9bde48ccEee5FcC64C146a1aa,0xf2c3B5ce47b37c94b834569472E74A6193BC17Aa,0,3000000,221896,0x8f088f92000000000000000000000000f2c3b5ce47b37c94b834569472e74a6193bc17aa,0x22f2e67eb86dabcdaed4ea62b293fbcc140bf907f3043360db76438b5c590bae,"vulnerables.sol,vul,200"
0x94Dde7c401e7D03da632E059ec99D5F5CC175Ae3,0x5f6948eD80C525b9EE388B8A633BC0C7a0f6523D,0,3000000,605747,0x8f088f920000000000000000000000005f6948ed80c525b9ee388b8a633bc0c7a0f6523d,0x583f7bd20edc604a4154550bc9d31ad99ee97b8ba34b12408a635650e271af29,"vulnerables.sol,vul,203"
0xf6af933842507bddb7cF1b4B0310142c0f80c9FB,0x661eC8891361cDC761f893784b2086fEC5558824,0,3000000,201295,0x8f088f92000000000000000000000000661ec8891361cdc761f893784b2086fec5558824,0x685c6730b72c1ea34382504a3defc74408596e79181e2479adf9141d37dae265,"safes.sol,safe,202"
0x84aC7e518827F2308107A04e78EC1Bf1cD9d664a,0xe4aae342cD77d07c284A716F5ddc4AE40Ad8966b,0,3000000,144369,0x8f088f92000000000000000000000000e4aae342cd77d07c284a716f5ddc4ae40ad8966b,0x76c5734201b90ced4ed4f0cdff45460eb7035eb421703340eaf9b5da786f887d,"safes.sol,safe,205"
0xCe163Ea5Ba367a7E1234F4c275F42190800b7441,0xfFB0698be3b759AB265f60BfB050B0068d013E3f,0,3000000,157546,0x8f088f92000000000000000000000000ffb0698be3b759ab265f60bfb050b0068d013e3f,0x22b33070bb86148aff4f072372bb646649c19bf9a755a2d549fb9c9fbfeceec0,"vulnerables.sol,vul,204"
0xb4fA5EDfd424C34c29Ef315968c1dEd540613A38,0x7b98b30cb3946E4A06342FCAC0f2E098a326837b,0,3000000,547037,0x8f088f920000000000000000000000007b98b30cb3946e4a06342fcac0f2e098a326837b,0xbce0742ce7df21c7b856e8e5686f5d8282108113f9f290b3e28d8693edbed613,"vulnerables.sol,vul,207"
0x1E3Cbd5CcbCC8Da24aC8FBaa4E6e7c8C377f0562,0x817De140daA813867b6296c997679Ce3a2e496a4,0,3000000,199205,0x8f088f92000000000000000000000000817de140daa813867b6296c997679ce3a2e496a4,0x78429c8bd082ca1c259d38e124d37d0859c357e33d7f2118d30c4c237bbc99b0,"safes.sol,safe,206"
0xE9c2BB872222EE35e90e5158aF125a26Bf2C8411,0x825e12C9553832dFa7D0DA03811CcD32D55a0152,0,3000000,302196,0x8f088f92000000000000000000000000825e12c9553832dfa7d0da03811ccd32d55a0152,0x7930f699d2b83199155c6efdb41452bc8ac6780e9de89a8c13082ba1e2179291,"vulnerables.sol,vul,209"
0x2d7d04d00552238cE5CDD181D47Df37836A038Cc,0xE4DECFfd6Ab15Bb475588DA7F2E3d7e7D8998098,0,3000000,172953,0x8f088f92000000000000000000000000e4decffd6ab15bb475588da7f2e3d7e7d8998098,0x3d74d3656b5d880d1c4f079cdad54096eb1aa7c015f4d4a878311adb38ba6c13,"safes.sol,safe,208"
0xDF152D8433c4C2B70d745ce6AB8408E899d76227,0xab3BebFe86a1FFcD655cBfb69686Cca04538e365,0,3000000,172953,0x8f088f92000000000000000000000000ab3bebfe86a1ffcd655cbfb69686cca04538e365,0xd2412313147436f3943df6ef38eb81b766d7e3055858f57926bb97ef3e18c90d,"safes.sol,safe,211"
0x5Aa5E5BB6874A8044e0AbE19a2E46C948AC61750,0xD95CDF926a3d36aCf1F367Ca7AE7bb29c0cD0D32,0,3000000,525161,0x8f088f92000000000000000000000000d95cdf926a3d36acf1f367ca7ae7bb29c0cd0d32,0xb1064ab0ed7bf4a0f10b3e2ed8cfec03cf6a39ff3e0d52236d6affd8b6b1bd64,"vulnerables.sol,vul,210"
0x481016b820ee346aD068839f6f54a559C4d45478,0x4Db2C1cE56A76410Ea11cE4438353Ff97307207F,0,3000000,262046,0x8f088f920000000000000000000000004db2c1ce56a76410ea11ce4438353ff97307207f,0x73bc7ba9ea56ba474d6fe28b98ac8d8c9aab74a6a13083997a06888c26fec240,"vulnerables.sol,vul,213"
0x4bB5C564B27D683860639E532515F07A7746Afe5,0x91D5230D21c552cb4f88162D6f7ae6d05b356B7C,0,3000000,199205,0x8f088f9200000000000000000000000091d5230d21c552cb4f88162d6f7ae6d05b356b7c,0x13d62b6864417397444f03d35a67f6bf8c208cf0b5ea142d0775e13bac1bb524,"safes.sol,safe,212"
0xD24B972d785ec5f336c33E0A1375845896Db504D,0x704E6CB2De962CACCC3e5D84b427D852A4463C17,0,3000000,547037,0x8f088f92000000000000000000000000704e6cb2de962caccc3e5d84b427d852a4463c17,0x415c1e17e2697d703008d81921d30b9b9f43a93518e31ecccfc4ff1ed28d1af9,"vulnerables.sol,vul,215"
0x44cc53782B09db30193c61e4Fa6296a2bB5F3A3C,0x91880ac7144eD81c996afA07A89Ab26B058392c7,0,3000000,225983,0x8f088f9200000000000000000000000091880ac7144ed81c996afa07a89ab26b058392c7,0x3e56a286afe2b446e3e99677e2e57ec989d02ad1b917fa781ac36ce5c7f20a1b,"safes.sol,safe,214"
0xE2Be5D1Bf644156c6688aCB4Df81dE3C7128F99e,0x39D1659cd439AaE939c22aA2213C0D300C632a63,0,3000000,321857,0x8f088f9200000000000000000000000039d1659cd439aae939c22aa2213c0d300c632a63,0x70dd0e3c9f51778edc1c8bb3fbce243793d54762f776fad7e2b01dca3f28e6c2,"vulnerables.sol,vul,217"
0x38F9D38533E1F8E295d0E323d773245Ed53cF42a,0x594b95a585e85E520b0cf321F0E90C664203Adfd,0,3000000,172953,0x8f088f92000000000000000000000000594b95a585e85e520b0cf321f0e90c664203adfd,0xba6b59ab8bf9fafcc5c50c2ea9530ce8e7bf21775022ae4d9fdaf5aa80451a57,"safes.sol,safe,216"
0xfcb1CdF1acbA171AB606a7bE9BA38d100ce650B8,0x9B6D9e256b72B715b500b6cd39D6b8Edc9196ddE,0,3000000,213956,0x8f088f920000000000000000000000009b6d9e256b72b715b500b6cd39d6b8edc9196dde,0x073d592b03a0832f6c9a0e9c2d7d4e7b298e217a423a0c369ccabf632d8fa3c3,"safes.sol,safe,219"
0x37942FEdDF862D83d614af6137A4BC928B718B1e,0x7Dd957A58cBbAB22aF7966F076e2D78A54a5Eea3,0,3000000,181746,0x8f088f920000000000000000000000007dd957a58cbbab22af7966f076e2d78a54a5eea3,0x00f1bc9ee697f1b5f533bf95c795984ee0567ec8a7715b3e5a6a85cc92d8e4da,"vulnerables.sol,vul,218"
0xC51bAf1B649780f30B59B091da815a09c6632EBB,0x33b64FD8ab60FEd9a114d2080DdFd2eB1a003760,0,3000000,211034,0x8f088f9200000000000000000000000033b64fd8ab60fed9a114d2080ddfd2eb1a003760,0x05c73d8758aff662163443b6b71efa2d0605d8b489ac0d021d4fafa056433228,"vulnerables.sol,vul,221"
0x0f622736582bb96E13476A9878bA70dE0c2C8534,0x9158D431a9747dD2cd6cfDb3Db1f55696B204dF0,0,3000000,170621,0x8f088f920000000000000000000000009158d431a9747dd2cd6cfdb3db1f55696b204df0,0xc17919e4186f5917f0b1e67d18c6db756ea548d8c433288ebb53f15dba6c89a9,"safes.sol,safe,220"
0x88E2E2027043D291AECEAc1ed9ee992e09212D12,0x34f5845f8F8fAE150DE18e75C290229d4CAc6E35,0,3000000,313412,0x8f088f9200000000000000000000000034f5845f8f8fae150de18e75c290229d4cac6e35,0x54e841ed1a5a97d358c37785c49ac632d64dc5a815c74b8522076db991655281,"vulnerables.sol,vul,223"
0x41C488032d0b5816410B3add39351AddbC22Af9b,0xF2d2d2Efd0Ec8750cEB6869322672b9b819Da29D,0,3000000,170621,0x8f088f92000000000000000000000000f2d2d2efd0ec8750ceb6869322672b9b819da29d,0x578ef2220a5a2364d762eb8f706bb016a4c699d3fb37b44b82259c06c4b9702d,"safes.sol,safe,222"
0x31A7481A0fA353d492174B978AB2053df19E3d89,0xB0f0a4f47F70EC98a303435FEe4F91D111FFb4c3,0,3000000,201295,0x8f088f92000000000000000000000000b0f0a4f47f70ec98a303435fee4f91d111ffb4c3,0xe057cc726fe5bd39a2809371f80b6d9e47de6e894f3502d5b2e257462232725c,"safes.sol,safe,225"
0xf44e4815AB4639F503860ab6DD188f4dF4F45576,0xE27f6E4B765665e3e775B3759BBcc6Db57B5c0ad,0,3000000,162546,0x8f088f92000000000000000000000000e27f6e4b765665e3e775b3759bbcc6db57b5c0ad,0x377f005790fc0f76d12995754353ec1995e37e1924d24fb1318613cdedb3aa06,"vulnerables.sol,vul,224"
0x067972249E0200C69F64C8135bAE62E5C52334AE,0xBC3d4c7e0313ae11757c0c4c3a0c4f57f0568eDB,0,3000000,342346,0x8f088f92000000000000000000000000bc3d4c7e0313ae11757c0c4c3a0c4f57f0568edb,0xb853e78c94a42d109fc6d8898e30144d25f7b6ad1558a0c6cd328add22a1b5c1,"vulnerables.sol,vul,227"
0x7d3FfE137E326B37666322854A55213325DF8bAE,0x5312C2690992A9C9562B3E2633d275BA3Cb41991,0,3000000,170621,0x8f088f920000000000000000000000005312c2690992a9c9562b3e2633d275ba3cb41991,0xbbcd66169ab8d9b1cc7af1ef8acc1ab84588b9e39c299ba2db4a408685dbf0a4,"safes.sol,safe,226"
0x79fce3411777bf772D23C575C5D38b8833240A3A,0x09292C6A556C3e568FAe9Bb67f52EBCfcC58C2ee,0,3000000,201295,0x8f088f9200000000000000000000000009292c6a556c3e568fae9bb67f52ebcfcc58c2ee,0xf6da3877a50fac1101705e8cca5dd417616cbe500df442602c23feb8a2e5bf21,"safes.sol,safe,229"
0xB6F13a9DC20c6C97A2d0ba5D80a8405526E6A993,0x4AE0eab2Af8A56d2bDF3346D7a04A07b1DF48243,0,3000000,342346,0x8f088f920000000000000000000000004ae0eab2af8a56d2bdf3346d7a04a07b1df48243,0x375710f6a355bbb34d34757c5210c6dda44e41f943ba325e27665e657f1100e8,"vulnerables.sol,vul,228"
0xE4a4fE8830BD63906Cb4f8fE4Bb32b2dA652E875,0x7E976606BaAF6Bc6955a93AE27482F55f23c6601,0,3000000,221896,0x8f088f920000000000000000000000007e976606baaf6bc6955a93ae27482f55f23c6601,0xb7798049ca04f579dde8ae1ccd24e026aa96dbcd3bad6a83a22c66b68b5de8e8,"vulnerables.sol,vul,231"
0x42c048F52E566A8961E8C26aCcB0640852390bc5,0x8fC717a54365B164cb6441aD09ADb15576f720C6,0,3000000,172953,0x8f088f920000000000000000000000008fc717a54365b164cb6441ad09adb15576f720c6,0x2c6472b6317a4df0c400efdda2505e35f0c1a4617a0a7c8bcb1c7b70e05fcc31,"safes.sol,safe,230"
0x036C047c7CA48cFE38896De7858A146d8E305Bff,0xEcd38d434dD45b2547112A67455b838362bd2ef6,0,3000000,130796,0x8f088f92000000000000000000000000ecd38d434dd45b2547112a67455b838362bd2ef6,0xd6a3fcd7e3c82c9a77e4e62b33b6caa458c715e5692e4afcf56313a107b1c5bf,"vulnerables.sol,vul,233"
0xA06C89dca49d7d9b1D767DC00f17a57881756bCF,0x17b8b1a2664688cA4a6650dAe0A38e8D019Fc199,0,3000000,144369,0x8f088f9200000000000000000000000017b8b1a2664688ca4a6650dae0a38e8d019fc199,0x0e8bf4875478570020e9653805a94f5569a4ff6b5df9fd8273a531887fc2885c,"safes.sol,safe,232"
0x5B84966AF5Bf6436e711e6DeEE95B08E739f12f0,0xc3292f578Cb830657eb7E3B079FC84253fF192b5,0,3000000,172953,0x8f088f92000000000000000000000000c3292f578cb830657eb7e3b079fc84253ff192b5,0x9fb65b1d97a361d654becbe785de729a6f36e4028dc45f021b9e3426661fd92f,"safes.sol,safe,235"
0x57B731c1D9Ae5c275f6993690aCD57c5ebBF56B7,0x19EC0A45163bE40B1d06eadcE67c12886C72964e,0,3000000,172953,0x8f088f9200000000000000000000000019ec0a45163be40b1d06eadce67c12886c72964e,0x337bb2059e1ef3dcbc5520877536e7cc4648825918135c08cf5e24ae0673e14f,"safes.sol,safe,234"
0x49453406F72397EE331f1798Fdfac253b5E64192,0x74AfCa9863497CB0DA7cC74DAEb68dc5bd8D602b,0,3000000,273524,0x8f088f9200000000000000000000000074afca9863497cb0da7cc74daeb68dc5bd8d602b,0x12f4a9657f7a46fc0590feb386f38d3e069a66baacc523485b9c6898a9e2fcd1,"vulnerables.sol,vul,237"
0xFdA7B512bb5419741349D60254c01624B4e02BaB,0x50065695C094Cf33f400b54D997165ACB489574A,0,3000000,484139,0x8f088f9200000000000000000000000050065695c094cf33f400b54d997165acb489574a,0x95cc9dce072363921382567ef97536df71d4f5add6a657d862cbc6b4418ebeac,"vulnerables.sol,vul,236"
0x15d042688c1E5c7d875266B3E86D967b78F6DfDF,0x5360D6A75b929770aa4cB10b8bd99D5667C49882,0,3000000,144369,0x8f088f920000000000000000000000005360d6a75b929770aa4cb10b8bd99d5667c49882,0xc966048cafde796f7b95eaaf60f8c6aa3e310c2792a823bf89e3c7eeb763bd74,"safes.sol,safe,239"
0x95b9197d78fb9B10291680d7cC20FADC4714631E,0x6a58EB33E6B1868848f217137d4239F2B1C41C1E,0,3000000,104046,0x8f088f920000000000000000000000006a58eb33e6b1868848f217137d4239f2b1c41c1e,0x4c4768b4655e61325d7aeecb2a14cc40fea2f31da9e733a5e5cbcc7b87908225,"vulnerables.sol,vul,238"
0x0301aADD5EC7174f825A7EE9eA2CA7dB59E761b5,0x963948AF839edfC63e56C19f27476e643728de8E,0,3000000,225983,0x8f088f92000000000000000000000000963948af839edfc63e56c19f27476e643728de8e,0xbc16d37f5698849ff1911209c651788bad646adab53916d3c025665770a6dd05,"safes.sol,safe,241"
0xC8052c9E3B32Ed696Cb847C0C49361ecBe50e6B4,0x88Fff9620868eccF08e1Bd64F3d02548A8FEdd26,0,3000000,678605,0x8f088f9200000000000000000000000088fff9620868eccf08e1bd64f3d02548a8fedd26,0xa488620c464e7bc0d4b9a11765acaa9141d44156f775322cb3de6e3be646765e,"vulnerables.sol,vul,240"
0xC619Af160D6a6B50a83d58190BFea63670EB8b44,0x94EF0fd421dAc26EA5d9C06D3382C6c11638abC0,0,3000000,221896,0x8f088f9200000000000000000000000094ef0fd421dac26ea5d9c06d3382c6c11638abc0,0xfb27304765c1763647b3cc8d2cee417902ffad2a69b6166b5172ef846c4b7b42,"vulnerables.sol,vul,243"
0xEB2ce1d03a4c8aA283BB06ceA98BADe070B47dA1,0x6Ea7c7991Ace1CA10C7701ab758F53399c90b661,0,3000000,199205,0x8f088f920000000000000000000000006ea7c7991ace1ca10c7701ab758f53399c90b661,0x0259d08ce4591a18c69cd9c02e04ee3d5c62a4dc79c6f19f20e5b8e4fb769135,"safes.sol,safe,242"
0x5eD386ecDc321C4A3c460A923964ce2Bc6ab0EC8,0x90C8dAFA75d0d91914d55FF8Ce273F9c1E7FA204,0,3000000,104046,0x8f088f9200000000000000000000000090c8dafa75d0d91914d55ff8ce273f9c1e7fa204,0xb833943e9875280d41f7a7d436d98054946c975741c0e1aa114eeb333ee563ca,"vulnerables.sol,vul,245"
0xeBAE1055Fd277885E2be0B0658C0aD468c688145,0xec79181756DaeD1df9F32b0404fbdCAD4B0A070d,0,3000000,172953,0x8f088f92000000000000000000000000ec79181756daed1df9f32b0404fbdcad4b0a070d,0x36eab299af551d9717adaa3fe48d32126ba9b3e06f8f2c2370328f5081d5ca97,"safes.sol,safe,244"
0xC3221b431b1dcA70d539A5253be50efeCfB4B197,0xF58F402036184FA5d7Ce618984d2AB4ac2726d60,0,3000000,225983,0x8f088f92000000000000000000000000f58f402036184fa5d7ce618984d2ab4ac2726d60,0xef6966447b34fa7d64f8b099348c13fbc993ec0005e3c7930530b2486c2ea8e7,"safes.sol,safe,247"
0xc9605579a5c864910FD6215181Bff0fdf491b56B,0x8c930d778885c90d710b8Fde5376d93f2DBa3ab4,0,3000000,162546,0x8f088f920000000000000000000000008c930d778885c90d710b8fde5376d93f2dba3ab4,0x521bafc914728a39dc1dfce32b9863de69b427ff9d5a7d6458bd7854d9f74324,"vulnerables.sol,vul,246"
0x6D5184959c73DF6038bAd3c34C0c01350500cdE3,0x1B9410276288506122c2Ba8643831C3eE0D49963,0,3000000,172953,0x8f088f920000000000000000000000001b9410276288506122c2ba8643831c3ee0d49963,0xeb39d31d0b5d8ef569808581aa63f629fa0a4a82075ad46d34167403f6f3eb15,"safes.sol,safe,249"
0x5E82411aDC65864ed28ac51CdF0b0431C79CDd23,0x54d95481387c729D0C747719ebB6Dd85a9cDa0C5,0,3000000,548969,0x8f088f9200000000000000000000000054d95481387c729d0c747719ebb6dd85a9cda0c5,0xa6a0a5ef6522fda41bcc3b04ebeba9777834b25ab0e405cf0528b3be5acaf0a3,"vulnerables.sol,vul,248"
0x315ecDC44710F2f7E1c6faB8C96D02d074507248,0x8b7bc89A6345Cdfb928d3d71e7f69f6587fCAF54,0,3000000,144369,0x8f088f920000000000000000000000008b7bc89a6345cdfb928d3d71e7f69f6587fcaf54,0xcbeefd1fb15dc1083173a0af971f6f8a1afdf82df4623e2e99ac6b72e2f1c20a,"safes.sol,safe,251"
0x061d90De5d3A21Fdf4dF2686D4b80a1B0025ae0F,0xA3Eb59EBa08576262dc931C701BFc2a5DfF82881,0,3000000,390539,0x8f088f92000000000000000000000000a3eb59eba08576262dc931c701bfc2a5dff82881,0xcd4e22b13354c582c0a93363cf942cca05a177f18d836ea58c15cf401fba17de,"vulnerables.sol,vul,250"
0x7Bf4D7927c7b165Ed36167fa176E6036FA8CaAb9,0xDFd950f5680546Bbd804f6f71cadDe25ccC1DEAD,0,3000000,262046,0x8f088f92000000000000000000000000dfd950f5680546bbd804f6f71cadde25ccc1dead,0xdd6df91125c62ca48568ee6f898bbde52dbfc7c5dfb8bf5dccf096c5c6755e8c,"vulnerables.sol,vul,253"
0x28c03269B272ddE1964B013E7BC6471f39A6CB3e,0xdd0f24b4AC8240a3c985A0273Acd80547690854e,0,3000000,199205,0x8f088f92000000000000000000000000dd0f24b4ac8240a3c985a0273acd80547690854e,0xf44e1f76f7dad1650c3d7f70c4f9905a21569a88bab4c11dad60743928f05474,"safes.sol,safe,252"
0x1771875A8fD781c376Dc43Ab7826e6A714d568e0,0x24b7871Fb646990F9989785122EA71Eb0BD04E43,0,3000000,213968,0x8f088f9200000000000000000000000024b7871fb646990f9989785122ea71eb0bd04e43,0x49b34d519ae1f47aa699c072daa448844e90c64f50a6ea3aca31b9d9e3e4a768,"safes.sol,safe,255"
0x0DB575D4726eC480DB1b6fF7C9659c99Ad6adF51,0x1139D4B7aaC7861cb4026D35159561bd7CE25D2A,0,3000000,382496,0x8f088f920000000000000000000000001139d4b7aac7861cb4026d35159561bd7ce25d2a,0xbe4fe45b97299ac96248db794093015073856efc0f2b086e63eec0088845fe68,"vulnerables.sol,vul,254"
0x036fAD7ca17916Daf31426118277ceaf8b3c3de2,0xF7158d20E1Bb611c5Bf9E34b51BcBeFe4Aefcc3C,0,3000000,201295,0x8f088f92000000000000000000000000f7158d20e1bb611c5bf9e34b51bcbefe4aefcc3c,0x23265b43b956cc74a5c45c7c096330fbd96061e6a2c39f84e6ec4426f3e4dd59,"safes.sol,safe,257"
0x4C90378f81281a47e19065A0D37377b07d2605bC,0x328b93b7bF69b035E60f24bAE3d364CD997639f4,0,3000000,382496,0x8f088f92000000000000000000000000328b93b7bf69b035e60f24bae3d364cd997639f4,0x1040571df09079ebe34a53895cac780d69c4eb0b42be2e9ae8ead3e76429cf4c,"vulnerables.sol,vul,256"
0x68F90B4a071752dC8790dA1C555585807bcdAf76,0x5fA4F6621fdb234291C13A4621CC1C968C600e88,0,3000000,201295,0x8f088f920000000000000000000000005fa4f6621fdb234291c13a4621cc1c968c600e88,0xa7aca84346b716632adfed314e302c3e7375426787566fddaffb49f3cd6811d5,"safes.sol,safe,259"
0x99E8e23A0C5E5bA57D4Ec267e828E3e420A36b8D,0x05f574241269011A07961baa8b0bE9F03299B914,0,3000000,162546,0x8f088f9200000000000000000000000005f574241269011a07961baa8b0be9f03299b914,0x4207967f13239ec4c42cf74e1d01b3e5d02f89598a825cbc5b5be01f3910d144,"vulnerables.sol,vul,258"
0x610061C4Bc28a154c0444c9365c0a3Da6ecd45F6,0x67A83C54Cf0a649494a2b869fF014CA8c06A2C52,0,3000000,437345,0x8f088f9200000000000000000000000067a83c54cf0a649494a2b869ff014ca8c06a2c52,0x822544a3d4c48a8baf397336789cc221688dab43306009dded5d48b7fea46d50,"vulnerables.sol,vul,261"
0xDc1Cf055B1E5461dF82F5E97Fa0504020deABbD0,0xa137553594d61F0553d46a8BA66A8D4BB60BA3fa,0,3000000,225983,0x8f088f92000000000000000000000000a137553594d61f0553d46a8ba66a8d4bb60ba3fa,0x7414f1606f22cd56b7467c889af5ca119e3bfdf01e4960df9234bd6aafad9e2f,"safes.sol,safe,260"
0xf70E539d3D715057B6018E43FeF3f3703D417792,0xE03f7a7Eee99f88c81499FC1e12eB05F5f6B94CA,0,3000000,225983,0x8f088f92000000000000000000000000e03f7a7eee99f88c81499fc1e12eb05f5f6b94ca,0x130d1ea0e8c62012b2b671ee292129049ffe82218a78fc86593bd54d4f0c12d7,"safes.sol,safe,263"
0x786A3dC6f4A2f3407402D31eb743C09889A92C7c,0x569dFa429DC878310F998a9A58f92Cf876D8a397,0,3000000,130796,0x8f088f92000000000000000000000000569dfa429dc878310f998a9a58f92cf876d8a397,0xd6d4248de3fb94fef6192726f14f8687b18548b651426b6e2ff337ab5a510894,"vulnerables.sol,vul,262"
0xC20484F2Dda69483a7277BEE6859D3D09b72B5dF,0x7458642Ba0a20756459BdFbE22E87F45aAeeEa82,0,3000000,830117,0x8f088f920000000000000000000000007458642ba0a20756459bdfbe22e87f45aaeeea82,0x19cbe5a63d8bf1e5753cb48f3823f4944f813da46610987e7e3cb8334c78cbfd,"vulnerables.sol,vul,265"
0x01CA1FB9a3E5B08D663F07b2924609AB9166F92e,0x4937d711Aa34B7896f5138b5307Fb5c35bA53C5b,0,3000000,144369,0x8f088f920000000000000000000000004937d711aa34b7896f5138b5307fb5c35ba53c5b,0x9645b23115ec91b388b170ec200b5b8c286d90af6b022f5ccc33adc597d234d6,"safes.sol,safe,264"
0xc4eb0aC8691C285220E7Bc6F310C6f9FdB5FA8B8,0x9Abb291b6282DaDb4d702514095AD2d617E0E51A,0,3000000,296927,0x8f088f920000000000000000000000009abb291b6282dadb4d702514095ad2d617e0e51a,0x95278c04228425f1419623ef27fd12317971ca5ee933572322c408e5c5951153,"vulnerables.sol,vul,267"
0x65eEb1B8FE109a197FBc39632ca03003B7037e2b,0x17134bAcec7fe0D5A25f669D75A713A56241BA39,0,3000000,199205,0x8f088f9200000000000000000000000017134bacec7fe0d5a25f669d75a713a56241ba39,0x23238b3f7253e9927086b34b614594266c200cc02be5d94b784bcc4b9dd4f20a,"safes.sol,safe,266"
0x93b380f97ded3ea421ADBc16c1868FFc0375613B,0xdFc2D769d2D53A65d1225F60f1CF2b3713F06cF9,0,3000000,170621,0x8f088f92000000000000000000000000dfc2d769d2d53a65d1225f60f1cf2b3713f06cf9,0x2c46e4a7d98788fd26e8a9e6dd0204378c367ef318e3d34c0d8df40b283702b4,"safes.sol,safe,269"
